workload,cycles,cache-misses,instructions,stalled-cycles-backend,branch-misses,context-switches,iTLB-load-misses,IpNReturn,IpMispredict,BpTkBranch
526.blender_r,790392638911,6309085683,1386667998282,353121364868,5454345271,19212,11481,345.07,254.24,2.46
526.blender_r,798464443910,6389461729,1400545776764,356584553070,5513796934,19405,11491,344.89,254.01,2.46
526.blender_r,806533908160,6468757368,1413581725758,360288665937,5570007263,19602,11495,345.17,253.64,2.46
526.blender_r,814605634713,6530542188,1429148805189,363998686097,5620058029,19796,11501,345.39,254.25,2.46
526.blender_r,822669416542,6598678312,1443657440676,367464363233,5676969887,19992,11639,344.99,254.31,2.46
526.blender_r,830740049831,6673692543,1457150837672,371147732637,5733256746,20188,11760,345.03,254.07,2.46
526.blender_r,838813152471,6722612096,1472717494438,374704154118,5786367791,20381,11788,345.53,254.53,2.46
526.blender_r,846883818468,6798876295,1485967396110,378297787858,5845931118,20578,11798,345.76,254.2,2.46
526.blender_r,854953944034,6856674497,1502066215765,382030659083,5893660529,20773,11936,346.18,254.85,2.46
526.blender_r,863024316264,6914817024,1517666348571,385792791763,5941761440,20975,11953,346.71,255.39,2.46
526.blender_r,871093449558,7006366664,1531080435980,389390174409,6000268388,21174,12076,346.29,255.14,2.46
526.blender_r,879165024508,7064112815,1547398840704,393075769179,6048424758,21366,12091,346.34,255.8,2.46
526.blender_r,887237007530,7145453141,1561370868125,396526701612,6107263295,21562,12222,345.91,255.65,2.46
526.blender_r,895310105653,7196853429,1576811050701,399863221218,6166132815,21753,12243,345.96,255.73,2.46
526.blender_r,903383228198,7250128078,1592052910668,403233717948,6224441650,21952,12254,345.9,255.79,2.46
526.blender_r,911456605813,7314020724,1606764939049,406487422808,6286676808,22144,12263,345.5,255.61,2.46
526.blender_r,919530099373,7350456672,1623402537354,409879810344,6341625101,22340,12272,346.13,255.97,2.46
526.blender_r,927600794292,7412804705,1637715528998,413385497645,6399823322,22536,12282,346.14,255.84,2.46
526.blender_r,935672934547,7465800805,1654118415062,416943621129,6451219433,22731,12293,346.8,256.41,2.46
526.blender_r,943743316375,7527674244,1670006508061,420612723017,6501293130,22926,12300,347.07,256.81,2.46
526.blender_r,951814565730,7584035165,1685182918344,424137246582,6556198137,23129,12313,347.35,257.05,2.46
526.blender_r,959884393049,7665215889,1699994318594,427756141061,6610024451,23323,12323,347.08,257.14,2.46
526.blender_r,967948674509,7742156425,1714257253539,431357719521,6666400740,23527,12340,347.26,257.16,2.46
526.blender_r,975999094844,7801936956,1730074685974,435013771315,6714280437,23733,14617,347.21,257.63,2.46
526.blender_r,984027670903,7833735134,1744136664573,438543370370,6748895144,23932,16883,337.46,258.37,2.45
526.blender_r,992102515761,7899886278,1756001907242,442333892767,6788647366,24135,17422,329.08,258.66,2.44
526.blender_r,1000162780402,7964278592,1769012875230,444847738132,6853096345,24332,17634,328.3,258.16,2.44
526.blender_r,1008237427069,8061049373,1779419338614,448651321523,6914995634,24527,17754,328.61,257.36,2.44
526.blender_r,1016306930145,8158484538,1789685075937,452501126645,6975983157,24723,17807,328.95,256.58,2.44
526.blender_r,1024375603941,8253765401,1799968439049,456314164689,7038080106,24920,17838,329.31,255.78,2.44
526.blender_r,1032444177202,8347821794,1810488762851,460060508563,7100982304,25120,17869,329.66,254.99,2.44
526.blender_r,1040501960624,8440358980,1820896492146,463854104118,7162504540,25320,18014,330.06,254.25,2.44
526.blender_r,1048571295453,8534538636,1831461138103,467674380059,7223630274,25522,18234,330.51,253.57,2.44
526.blender_r,1056617676574,8627240554,1842690444268,471305997771,7287689494,25723,18654,330.92,252.88,2.44
526.blender_r,1064687583203,8711219103,1852982003770,475552531626,7337519055,25922,19137,331.38,252.56,2.44
526.blender_r,1072759851747,8777044924,1861737296165,481017842001,7359690655,26118,19635,332.28,252.98,2.44
526.blender_r,1080832161677,8840197871,1872602653084,485457201813,7403913900,26313,19828,333.06,252.94,2.44
526.blender_r,1088876364363,8879079547,1886766633393,488833013918,7466458103,26510,19882,333.8,252.72,2.44
526.blender_r,1096947344308,8950029597,1898231882439,492699633074,7522615484,26711,19968,334.26,252.36,2.45
526.blender_r,1104975638590,9043650250,1908391913878,496526861991,7584703839,26911,20009,334.64,251.66,2.45
526.blender_r,1113009026761,9121733718,1918980401347,500650236686,7638808440,27114,20308,335.17,251.25,2.45
526.blender_r,1121038514519,9144266839,1932769576222,503747159026,7707318548,27306,20360,335.9,250.82,2.45
526.blender_r,1129117840254,9168533483,1947338869826,506649331726,7778540629,27504,20476,336.7,250.4,2.45
526.blender_r,1137192408332,9188136988,1961501408013,509737185515,7846372371,27694,20691,337.42,250.03,2.45
526.blender_r,1145268206183,9210934271,1975465864521,512598697549,7920578804,27884,20722,338.16,249.47,2.45
526.blender_r,1153344416862,9229462416,1989711214498,515506716089,7992193849,28077,20756,338.83,249.02,2.45
526.blender_r,1161410669054,9247155841,2003548210283,518428697062,8063245788,28267,21028,339.43,248.56,2.45
526.blender_r,1169422880382,9269724643,2017020410342,521342783141,8137009754,28456,21295,340.08,247.98,2.45
526.blender_r,1177462240931,9297370001,2029760032246,524706675184,8202901785,28654,21699,340.77,247.53,2.45
526.blender_r,1185491927008,9325514339,2043033445715,528244714890,8262343183,28842,22565,341.36,247.27,2.45
526.blender_r,1193514266518,9354817705,2060539244768,531784596474,8310585698,29037,22778,341.49,247.99,2.45
526.blender_r,1201553228530,9427364732,2074447793697,535496621817,8363971448,29238,23151,341.93,248.03,2.45
526.blender_r,1209627954657,9447836636,2092147157295,538929719773,8414548049,29437,23205,342.14,248.59,2.45
526.blender_r,1217699059193,9503596443,2107204716024,542501084320,8468663690,29634,23226,342.28,248.86,2.45
526.blender_r,1225768469127,9587606603,2121594770280,546307594648,8519937866,29837,23248,342.15,249.06,2.45
526.blender_r,1233834337963,9652381491,2136710605632,549884191081,8573700241,30034,23272,341.7,249.18,2.45
526.blender_r,1241879295512,9689926629,2153414038645,553320118920,8626434459,30229,23536,341.94,249.6,2.45
526.blender_r,1249950614811,9751617389,2169391607023,556905634447,8677396912,30424,23590,342.09,250.05,2.45
526.blender_r,1258026660706,9780664288,2185390746240,560169142072,8736456805,30612,23618,342.37,250.21,2.45
526.blender_r,1266095424877,9873157317,2198378051234,563825210963,8794431503,30808,23662,342.48,250.05,2.45
526.blender_r,1274164813621,9950734448,2212836054311,567439502474,8849793344,31003,23700,341.99,250.05,2.45
526.blender_r,1282235045932,10042692682,2226105496466,571145862603,8906451779,31202,23726,342,250.05,2.45
526.blender_r,1290248611803,10106996013,2242273944587,574746168630,8957082427,31398,23749,342,250.23,2.45
526.blender_r,1298319747810,10166991982,2257797987330,578495548214,9006301263,31596,23771,342.46,250.66,2.45
526.blender_r,1306393332868,10210916953,2273744314493,581853820835,9063586308,31787,23802,342.6,250.93,2.46
526.blender_r,1314468656857,10238795727,2290528088588,585071256174,9120617023,31975,23830,342.41,251.18,2.46
526.blender_r,1322542113908,10277631949,2306311591487,588474934953,9177158117,32171,23854,342.53,251.33,2.46
526.blender_r,1330606668339,10382094709,2317431946827,592290323693,9237336367,32373,23884,342.7,250.93,2.46
526.blender_r,1338676706191,10462702993,2332766135767,595814876257,9291401284,32571,23910,342.07,251.03,2.46
526.blender_r,1346748440195,10504359539,2350152879786,599367914576,9340039732,32767,23926,342.65,251.56,2.46
526.blender_r,1354821012974,10551835474,2367077991742,603040566086,9386691858,32960,23951,343.19,252.22,2.46
526.blender_r,1362891003599,10640943623,2381079328537,606796566989,9439482559,33151,23970,343.33,252.33,2.46
526.blender_r,1370959439594,10738518824,2393666592381,610336794086,9501190946,33353,23986,342.99,252.02,2.46
526.blender_r,1379029493536,10824213225,2407713909624,614193611433,9551434167,33546,24004,343.11,252.15,2.46
526.blender_r,1387102684623,10872697831,2423306323802,617415176192,9612288339,33732,24164,342.73,252.21,2.46
526.blender_r,1395171719281,10962513478,2436337117933,621075575785,9670483976,33925,24185,342.36,251.95,2.46
526.blender_r,1403244199796,11040884164,2449221672148,624629886660,9731524264,34120,24281,342.26,251.8,2.46
526.blender_r,1411316580679,11101352893,2463508507281,628162975137,9789699806,34308,24305,342.37,251.65,2.46
526.blender_r,1419390858439,11131259009,2481354168201,631543106778,9840619544,34500,24338,342.84,252.09,2.46
526.blender_r,1427461248569,11202034247,2496603392328,635345582734,9889523287,34696,24485,343.26,252.46,2.46
526.blender_r,1435531424256,11299182471,2509662015783,639254913205,9941472232,34891,24529,343.19,252.52,2.46
526.blender_r,1443604828587,11348709976,2526030398040,642760481122,9993524002,35077,24563,343.31,252.76,2.46
526.blender_r,1451676704839,11417508861,2540858326976,646384690367,10046937905,35274,24590,343.42,253,2.46
526.blender_r,1459746836357,11488931319,2555752134064,650067189595,10098495097,35469,24609,343.71,253.19,2.46
526.blender_r,1467816937461,11571789336,2569771150592,653839262932,10151158381,35672,24635,343.79,253.16,2.46
526.blender_r,1475879749066,11674909145,2582708983369,657472501278,10210003503,35869,24657,343.5,253.03,2.46
526.blender_r,1483949399344,11755465246,2597181450038,661430676057,10256560172,36062,24693,343.64,253.25,2.46
526.blender_r,1491992070789,11819876818,2612794627604,665260571942,10303463542,36256,24724,344.04,253.62,2.46
526.blender_r,1500062610933,11921894757,2624203474737,669045849544,10363858920,36452,24809,344.01,253.29,2.46
526.blender_r,1508137417300,11988864723,2639447896123,672254124806,10425879311,36646,24854,343.44,253.25,2.46
526.blender_r,1516192350517,12051671346,2654705559614,675343780948,10489754152,36841,24925,343.16,253.12,2.46
526.blender_r,1524267687893,12078416702,2671611191084,678553094355,10547659202,37030,25029,343.5,253.37,2.46
526.blender_r,1532339671091,12131753935,2687850173159,682174542191,10596810053,37229,25166,343.66,253.71,2.46
526.blender_r,1540411808991,12207114518,2702734435725,685731279758,10652268972,37418,25219,343.5,253.72,2.46
526.blender_r,1548485168813,12256266023,2719854513371,689268001256,10701625938,37609,25364,343.84,254.24,2.46
526.blender_r,1556540785123,12361792795,2730907548599,693136215557,10761227328,37801,25482,343.72,253.86,2.46
526.blender_r,1564611392380,12437215029,2745402250642,697022013998,10809746864,37999,25587,343.86,254.04,2.46
526.blender_r,1572681821050,12510570430,2760324529868,700820113325,10858772601,38198,26001,344.21,254.27,2.46
526.blender_r,1580744636146,12610705407,2773885530558,704381463698,10917755112,38397,26192,343.86,254.11,2.46
526.blender_r,1588815266159,12671649998,2789394303182,708195623278,10964945261,38593,26222,344.25,254.45,2.46
526.blender_r,1596888065272,12745477024,2804877668763,711428448018,11026584745,38793,26367,343.92,254.45,2.46
526.blender_r,1604960998836,12813765542,2820046080580,714592184043,11089672319,38989,26436,343.63,254.37,2.46
526.blender_r,1613037396487,12836958487,2837528637673,717818087549,11146039562,39180,26461,343.96,254.66,2.46
526.blender_r,1621106298944,12920820299,2850101299590,721499313088,11205572861,39379,26494,344.17,254.43,2.46
526.blender_r,1629177041060,13000442174,2863594882978,725083990357,11264312358,39581,26517,344.05,254.3,2.46
526.blender_r,1637234781733,13050975297,2880651552605,728765079549,11310481600,39771,26557,344.53,254.75,2.46
526.blender_r,1645308516632,13087661999,2898523349479,732362328694,11356336422,39966,26601,344.98,255.27,2.46
526.blender_r,1653308071905,13182705588,2911452040505,736288058303,11408895583,40167,26629,345.15,255.29,2.46
526.blender_r,1661380177031,13259330768,2926543926822,739994712440,11460406773,40358,26660,345.29,255.4,2.46
526.blender_r,1669416764642,13344866467,2938560488322,743873985552,11516358684,40557,26680,345.47,255.26,2.46
526.blender_r,1677486538320,13434730366,2950925908546,747600200266,11575040298,40756,26703,345.38,255.03,2.46
526.blender_r,1685556770723,13499830585,2965714650948,751033721208,11632958121,40960,26723,345.13,254.97,2.46
526.blender_r,1690976683636,13559143746,2980159605976,754257180036,11678885898,41142,27355,345.17,255.22,2.46
527.cam4_r,5799901367,43813733,16912044475,2866363262,7453126,1251,10890,165.85,2086.49,2.2
527.cam4_r,10355921788,95390537,29335149509,7779351752,14315975,1461,17623,127.65,1529.52,2.12
527.cam4_r,14593716543,149335077,41489712352,12624658075,21115107,1665,24728,117.46,1386.76,2.09
527.cam4_r,18882457194,207798710,53628104086,17591495217,27983207,1861,30242,107.27,1243.99,2.06
527.cam4_r,23210181250,268361794,65652566242,22561003308,35164760,2063,36051,99.94,1151.88,2.04
527.cam4_r,27504786216,345460996,79334045808,26979791426,46462253,2275,53257,92.62,1059.76,2.01
527.cam4_r,31811975860,437603212,93920118754,31057745981,59677964,2473,54742,85.29,967.65,1.99
527.cam4_r,36022579398,571624511,108824768737,35103594392,74796407,2700,76888,82.39,932.61,1.98
527.cam4_r,40225157721,667508470,123475852485,39210592872,88819409,2925,80999,79.49,897.57,1.97
527.cam4_r,44475459314,806590311,138445881395,43245642206,103124009,3126,103586,76.59,862.53,1.95
527.cam4_r,48712652190,897244596,153544056234,47428018031,116888857,3353,105873,73.69,827.49,1.94
527.cam4_r,52926231261,1038981223,168053423125,51409337377,130867564,3561,127593,71.77,803.76,1.93
527.cam4_r,57165384007,1132206944,183196111045,55583593236,145340666,3759,135222,69.84,780.04,1.92
527.cam4_r,61397738842,1272444916,197624071658,59655772713,159055775,3960,163944,67.92,756.31,1.91
527.cam4_r,67377223211,1368056677,212948696618,63791223326,173838083,4157,172890,74.61,812.00,1.88
527.cam4_r,73346276994,1504428064,227564234731,67890231280,188353259,4360,191197,81.29,867.68,1.84
527.cam4_r,81117601072,1604597066,242797422112,71971081462,202299238,4564,198000,81.76,977.09,1.78
527.cam4_r,88972712744,1734765832,257753500905,76143830551,216427065,4762,214321,82.03,1058.98,1.73
527.cam4_r,96875469247,1843210422,272733993439,80184632859,230728651,4966,226007,82.19,1122.21,1.7
527.cam4_r,104822206231,1966479167,287441891650,84322172056,244803398,5177,240968,82.31,1174.71,1.67
527.cam4_r,112667551759,2078098960,302359480598,88373350493,258945067,5380,251188,84.29,1193.81,1.65
527.cam4_r,120415641341,2199649759,317281079587,92495553667,273309743,5584,264113,86.8,1155.86,1.64
527.cam4_r,128284574314,2316759304,332287152484,96599299300,287380932,5791,275844,89.19,1132.55,1.64
527.cam4_r,136142420919,2433138729,347199670844,100700741911,301829802,5987,286708,90.37,1086.09,1.64
527.cam4_r,143976014051,2555005625,362154631814,104829425058,315684835,6188,300365,91.24,1051.08,1.64
527.cam4_r,151970445041,2666487160,377078331864,108886417117,330382924,6388,308685,93.79,1027.63,1.64
527.cam4_r,159957730622,2793504420,392062277093,113046240795,343948403,6592,324229,94.38,999.04,1.64
527.cam4_r,167934669609,2900278215,407013119804,117050981394,358546664,6789,330913,95.53,982.06,1.63
527.cam4_r,175955614850,2962503168,420314540917,121906358701,366983997,6995,335168,96.91,971.03,1.63
527.cam4_r,183866856226,3016554998,432770260642,126848599827,373732733,7200,340560,97.42,955.83,1.64
527.cam4_r,191828302211,3074259326,445035577502,131810784267,380601140,7398,345880,97.83,946.82,1.63
527.cam4_r,199732955577,3135434092,457132950617,136767720010,387520914,7598,350875,99.4,941.96,1.63
527.cam4_r,207698881665,3206191829,469793142293,141568687699,396570861,7804,354866,99.69,926.92,1.63
527.cam4_r,215692452452,3308168971,484998118368,145674221285,410332239,8003,361572,99.9,918.41,1.63
527.cam4_r,223550899237,3436405415,499602307271,149784970586,424129098,8216,378044,101.33,917.02,1.63
527.cam4_r,231470844875,3543525280,514499855812,153808263018,438502304,8412,397581,101.87,914.03,1.63
527.cam4_r,239421043004,3668871898,529393265205,157967024549,452647532,8611,412383,102.67,912.64,1.63
527.cam4_r,247311003801,3780561486,544346364409,162033471775,466822981,8809,422348,102.83,905.93,1.63
527.cam4_r,255161444961,3900005301,558887997457,166036450680,480860862,9007,436332,103.91,904.55,1.63
527.cam4_r,263057856545,4015282983,573788458658,170122567998,494924845,9203,447048,103.95,902.97,1.63
527.cam4_r,270872464562,4133391840,588654563329,174225943474,509270467,9400,458208,104.07,899.18,1.63
527.cam4_r,278763973509,4252669494,603591599409,178339481464,523151719,9610,470534,103.98,900.46,1.63
527.cam4_r,286560480683,4363628693,617811073487,182158334040,537160260,9834,484692,105.03,901.72,1.63
527.cam4_r,294278427661,4482573067,632527034371,186218787624,550784159,10033,498955,105.63,903.72,1.63
